GeographyCode,WP102EW0001,WP102EW0002,WP102EW0003
E33042161,425,20.52,20.71150097
E33042162,290,20.73,13.98938736
E33042163,312,20.73,15.05065123
E33042164,610,57.08,10.68675543
E33042165,275,84.1,3.269916766
E33042166,363,87.42,4.152367879
E33042167,353,81.74,4.318571079
E33042168,311,53.05,5.862393968
E33042169,496,162.11,3.059650854
E33042170,372,31.67,11.74613199
E33042171,534,13.76,38.80813953
E33042172,555,35.82,15.49413735
E33042173,265,10.75,24.65116279
E33042174,469,15.23,30.79448457
E33042175,631,49.46,12.75778407
E33042176,453,11.55,39.22077922
E33042177,388,94.72,4.096283784
E33042178,335,49.71,6.739086703
E33042179,361,18.7,19.30481283
E33042180,272,191.77,1.418365751
E33042181,530,45.31,11.69719709
E33042182,558,336.45,1.65849309
E33042183,455,117.89,3.85953007
E33042184,380,171.99,2.209430781
E33042185,314,26.97,11.64256581
E33042186,344,44.57,7.718196096
E33042187,439,28.38,15.46863989
E33042188,451,69.41,6.497622821
E33042189,481,69.02,6.968994494
E33042190,1334,33.64,39.65517241
E33042191,340,49.85,6.820461384
E33042192,339,61.24,5.535597649
E33042193,418,40.59,10.29810298
E33042194,409,38.2,10.70680628
E33042195,418,34.11,12.25447083
E33042196,365,94.51,3.862025183
E33042197,306,48.29,6.336715676
E33042198,435,73.87,5.888723433
E33042199,466,33.27,14.00661256
E33042200,484,68.54,7.061569886
E33042201,324,23.64,13.70558376
E33042202,330,37.53,8.792965627
E33042203,376,206.95,1.816863977
E33042204,320,38.09,8.401155159
E33042205,349,124.28,2.808175089
E33042206,446,57.98,7.692307692
E33042207,348,48.54,7.16934487
E33042208,266,20.74,12.82545805
E33042209,924,55.93,16.52065081
E33042210,240,9.57,25.07836991
E33042211,643,24.25,26.51546392
E33042212,414,35.03,11.81844134
E33042213,673,19.58,34.37180797
E33042214,579,10.83,53.46260388
E33042215,645,22.46,28.71772039
E33042216,369,16.07,22.96204107
E33042217,369,10.68,34.5505618
E33042218,241,22.14,10.88527552
E33042219,421,7.12,59.12921348
E33042220,442,42.06,10.50879696
E33042221,263,40.58,6.481025136
E33042222,292,35.6,8.202247191
E33042223,586,82.82,7.075585607
E33042224,301,31.89,9.438695516
E33042225,249,28.07,8.870680442
E33042226,318,35.62,8.927568782
E33042227,357,88.75,4.022535211
E33042228,560,11.91,47.0193115
E33042229,275,34.76,7.911392405
E33042230,677,58.02,11.66839021
E33042231,276,50.74,5.439495467
E33042232,454,168,2.702380952
E33042233,633,79.83,7.929349868
E33042234,442,30.49,14.49655625
E33042235,297,93.87,3.163950144
E33042236,315,149.68,2.104489578
E33042237,342,24.17,14.14977245
E33042238,466,636.9,0.731669022
E33042239,813,225.15,3.610926049
E33042240,301,25.8,11.66666667
E33042241,357,28.82,12.38723109
E33042242,640,45.79,13.97685084
E33042243,425,625.21,0.679771597
E33042244,284,154.08,1.843198339
E33042245,358,33.96,10.5418139
E33042246,1284,994.03,1.291711518
E33042247,405,67.55,5.995558845
E33042248,435,43.76,9.940585009
E33042249,741,100.33,7.385627429
E33042250,669,273.77,2.443657084
E33042251,265,1270.81,0.208528419
E33042252,447,84.34,5.299976286
E33042253,274,182.17,1.504089587
E33042254,664,2159.35,0.307499942
E33042255,272,100.97,2.693869466
E33042256,520,26.05,19.96161228
E33042257,461,60.63,7.603496619
E33042258,558,82.46,6.766917293
E33042259,314,44.12,7.116953762
E33042260,363,68.58,5.293088364
E33042261,321,171.85,1.867908059
E33042262,317,160.43,1.975939662
E33042263,398,19.26,20.66458982
E33042264,250,33.2,7.530120482
E33042265,406,822.77,0.493455036
E33042266,368,38.95,9.44801027
E33042267,683,136.91,4.988678694
E33042268,440,52.67,8.353901652
E33042269,383,82.31,4.653140566
E33042270,425,54.04,7.864544782
E33042271,408,705.1,0.578641327
E33042272,317,36.22,8.752070679
E33042273,273,136.18,2.004699662
E33042274,296,38.5,7.688311688
E33042275,330,76.02,4.340962904
E33042276,401,213.7,1.87646233
E33042277,368,72.76,5.057724024
E33042278,354,46.91,7.546365381
E33042279,302,21.87,13.8088706
E33042280,368,82.76,4.446592557
E33042281,293,364.72,0.803355999
E33042282,621,739.03,0.840290651
E33042283,282,199.8,1.411411411
E33042284,308,945.98,0.325588279
E33042285,269,487.8,0.551455515
E33042286,266,459.76,0.578562728
E33042287,528,28.91,18.26357662
E33042288,266,1084.75,0.245217792
E33042289,411,98.78,4.160761288
E33042290,470,35.01,13.42473579
E33042291,361,72.14,5.004158581
E33042292,272,35.82,7.593523171
E33042293,399,37.3,10.69705094
E33042294,349,92.43,3.775830358
E33042295,474,119.22,3.975842979
E33042296,478,53.81,8.883107229
E33042297,461,17.89,25.7685858
E33042298,305,60.76,5.019749835
E33042299,855,285.27,2.997160585
E33042300,341,45.99,7.41465536
E33042301,289,44.34,6.51781687
E33042302,528,58.13,9.083089627
E33042303,343,72.33,4.742154016
E33042304,784,196.26,3.994700907
E33042305,542,75.61,7.168363973
E33042306,420,34,12.35294118
E33042307,350,57.69,6.066909343
E33042308,350,48.25,7.25388601
E33042309,336,27.86,12.06030151
E33042310,462,36.75,12.57142857
E33042311,461,64.46,7.151721998
E33042312,1519,180.92,8.395976122
E33042313,370,40.88,9.050880626
E33042314,365,75.69,4.822301493
E33042315,460,30.02,15.32311792
E33042316,342,180.2,1.897891232
E33042317,403,14.37,28.04453723
E33042318,380,123.37,3.080165356
E33042319,532,74.91,7.10185556
E33042320,519,59.34,8.746208291
E33042321,250,52.76,4.738438211
E33042322,373,275.54,1.353705451
E33042323,468,51.39,9.106830123
E33042324,327,16.23,20.14787431
E33042325,513,69.07,7.42724772
E33042326,247,54.57,4.5262965
E33042327,472,454.65,1.038161223
E33042328,517,98.38,5.255133157
E33042329,648,515.25,1.257641921
E33042330,348,54.96,6.331877729
E33042331,454,84.05,5.401546698
E33042332,480,57.12,8.403361345
E33042333,374,75.14,4.977375566
E33042334,418,82,5.097560976
E33042335,427,106.26,4.018445323
E33042336,356,635.39,0.560285809
E33042337,340,188.24,1.806204845
E33042338,366,3994.85,0.091617958
E33042339,322,3753.66,0.085782943
E33042340,397,41.69,9.522667306
E33042341,243,1774.6,0.136932266
E33042342,429,203.76,2.105418139
E33042343,262,1132.57,0.23133228
E33042344,309,80.02,3.861534616
E33042345,307,1657.34,0.185236584
E33042346,578,20.49,28.20888238
E33042347,333,40.66,8.189867191
E33042348,415,53.43,7.767172001
E33042349,568,36.61,15.51488664
E33042350,341,37.33,9.134744174
E33042351,353,94.71,3.727167142
E33042352,321,62.64,5.124521073
E33042353,487,27.49,17.71553292
E33042354,387,10.81,35.80018501
E33042355,400,20.54,19.47419669
E33042356,256,120.82,2.118854494
E33042357,307,26.25,11.6952381
E33042358,338,39.22,8.618052014
E33042359,414,267.17,1.549575177
E33042360,753,89.93,8.373179139
E33042361,497,58.38,8.513189448
E33042362,535,52.6,10.17110266
E33042363,395,109.83,3.596467268
E33042364,256,307.58,0.832303791
E33042365,360,137.65,2.615328732
E33042366,289,223.07,1.295557448
E33042367,495,604.34,0.819075355
E33042368,510,3920.42,0.130088103
E33042369,458,1105.66,0.414232223
E33042370,374,58.5,6.393162393
E33042371,528,36.52,14.45783133
E33042372,357,28.59,12.48688353
E33042373,461,892.19,0.516706083
E33042374,292,2843.14,0.102703349
E33042375,537,907.56,0.591696417
E33042376,392,44.7,8.769574944
E33042377,513,78.63,6.524227394
E33042378,954,291.98,3.267347079
E33042379,402,55.77,7.208176439
E33042380,570,14.46,39.41908714
E33042381,293,135.59,2.160926322
E33042382,281,48.51,5.792620078
E33042383,293,16.25,18.03076923
E33042384,306,78.82,3.882263385
E33042385,346,632.07,0.547407724
E33042386,345,2347.75,0.146949207
E33042387,326,2697.67,0.120845026
E33042388,270,20.53,13.15148563
E33042389,329,167.96,1.958799714
E33042390,312,94.18,3.312805267
E33042391,319,90.35,3.53071389
E33042392,490,84.55,5.795387345
E33042393,264,72.99,3.616933827
E33042394,506,82.69,6.119240537
E33042395,394,13.2,29.84848485
E33042396,399,14.13,28.23779193
E33042397,326,24.87,13.10816244
E33042398,324,1092.74,0.29650237
E33042399,336,24.15,13.91304348
E33042400,566,47.62,11.88576228
E33042401,280,8.17,34.27172583
E33042402,373,47.14,7.912600764
E33042403,635,235.15,2.700403997
E33042404,916,236.69,3.870040982
E33042405,490,86.54,5.662121562
E33042406,385,115.4,3.336221837
E33042407,2895,584.39,4.953883537
E33042408,292,277.01,1.05411357
E33042409,413,39.53,10.44776119
E33042410,501,1141.42,0.438926951
E33042411,669,56.43,11.85539607
E33042412,253,538.95,0.469431302
E33042413,383,462.74,0.82767861
E33042414,478,528.65,0.904189918
E33042415,549,676.49,0.81154193
E33042416,354,2166.75,0.163378332
E33042417,288,147.86,1.947788449
E33042418,329,1661.54,0.198009076
E33042419,295,3179.72,0.092775465
E33042420,535,1512.89,0.353627825
E33042421,331,47.95,6.903023983
E33042422,474,37.74,12.55961844
E33042423,562,1485.67,0.378280506
E33042424,411,54.4,7.555147059
E33042425,264,1114.15,0.236951936
E33042426,274,471.54,0.581074776
E33042427,365,27.57,13.23902793
E33042428,373,2900.57,0.128595414
E33042429,393,1490.63,0.263646914
E33042430,346,619.61,0.558415778
E33042431,257,124.34,2.066913302
E33042432,322,194.22,1.657913706
E33042433,361,141.12,2.558106576
E33042434,315,362.92,0.867959881
E33042435,297,224.05,1.325596965
E33042436,312,196.51,1.58770546
E33042437,389,113.71,3.420983203
E33042438,407,171.63,2.371380295
E33042439,344,94.53,3.639056384
E33042440,396,21.62,18.31637373
E33042441,410,36.65,11.18690314
E33042442,356,119.83,2.970875407
E33042443,303,65.75,4.608365019
E33042444,408,40.34,10.11403074
E33042445,587,28.03,20.94184802
E33042446,423,95.59,4.425149074
E33042447,378,14.06,26.88477952
E33042448,301,24.07,12.50519319
E33042449,454,25.2,18.01587302
E33042450,548,43.97,12.46304298
E33042451,324,47.93,6.759858126
E33042452,425,21.32,19.93433396
E33042453,240,101.21,2.371307183
E33042454,306,100.31,3.050543316
E33042455,442,51.7,8.549323017
E33042456,306,71.46,4.282115869
E33042457,245,369.37,0.66329155
E33042458,302,206.71,1.460983987
E33042459,301,17.44,17.25917431
E33042460,301,510.42,0.589710435
E33042461,278,72.58,3.830256269
E33042462,253,189.78,1.333122563
E33042463,403,542.18,0.743295584
E33042464,372,155.04,2.399380805
E33042465,278,18.59,14.95427649
E33042466,637,44.33,14.36950147
E33042467,574,74.87,7.666622145
E33042468,453,49.62,9.129383313
E33042469,433,58.87,7.3551894
E33042470,327,41.67,7.84737221
E33042471,282,39.08,7.215967247
E33042472,473,84.66,5.587054099
E33042473,350,80.05,4.372267333
E33042474,707,69.01,10.24489204
E33042475,326,58.38,5.584104145
E33042476,392,76.4,5.130890052
E33042477,572,14.18,40.33850494
E33042478,381,46.9,8.123667377
E33042479,323,23.64,13.66328257
E33042480,2102,124.23,16.92022861
E33042481,427,65.08,6.561155501
E33042482,608,22.85,26.6083151
E33042483,326,42.6,7.65258216
E33042484,355,39.75,8.93081761
E33042485,261,32.82,7.952468007
E33042486,385,55.51,6.935687264
E33042487,405,9.16,44.2139738
E33042488,279,43.16,6.464318814
E33042489,948,96.61,9.812648794
E33042490,476,12.31,38.6677498
E33042491,455,18.21,24.98627128
E33042492,273,20.15,13.5483871
E33042493,451,12.48,36.13782051
E33042494,365,29.85,12.2278057
E33042495,391,32.62,11.98651134
E33042496,776,35.67,21.75497617
E33042497,573,5.01,114.3712575
E33042498,396,7.76,51.03092784
E33042499,933,102.88,9.06881804
E33042500,2529,650.67,3.886762875
E33042501,431,5.3,81.32075472
E33042502,253,2.64,95.83333333
E33042503,607,65.16,9.315531001
E33042504,850,19.65,43.25699746
E33042505,373,14.87,25.08406187
E33042506,341,20.57,16.57754011
E33042507,330,33.98,9.711595056
E33042508,469,21.54,21.77344475
E33042509,581,23.92,24.28929766
E33042510,282,17.14,16.45274212
E33042511,294,36.66,8.019639935
E33042512,408,37.42,10.90326029
E33042513,283,35.97,7.867667501
E33042514,728,23.82,30.56255248
E33042515,287,27.3,10.51282051
E33042516,296,21.77,13.5966927
E33042517,347,28.24,12.28753541
E33042518,402,40.39,9.952958653
E33042519,842,29.63,28.41714479
E33042520,608,26.45,22.98676749
E33042521,281,39.32,7.146490336
E33042522,442,46.03,9.602433196
E33042523,233,1752.56,0.132948373
E33042524,285,81.77,3.485385838
E33042525,398,102.85,3.869713175
E33042526,426,5053.68,0.084295009
E33042527,665,43.71,15.21390986
E33042528,348,40.48,8.596837945
E33042529,326,43.31,7.527129993
E33042530,305,19.22,15.86888658
E33042531,457,63.48,7.199117832
E33042532,368,221.54,1.661099576
E33042533,631,1248.75,0.505305305
E33042534,382,396.02,0.964597748
E33042535,322,36.01,8.941960567
E33042536,317,30.12,10.52456839
E33042537,489,33.72,14.50177936
E33042538,351,30.08,11.66888298
E33042539,411,31.21,13.16885614
E33042540,304,759.18,0.400432045
E33042541,475,721.33,0.658505816
E33042542,553,44.72,12.36583184
E33042543,660,38.92,16.95786228
E33042544,427,352.99,1.209665996
E33042545,518,1053.09,0.491885784
E33042546,536,17.16,31.23543124
E33042547,270,18.39,14.68189233
E33042548,366,67.6,5.414201183
E33042549,330,81.63,4.042631386
E33042550,582,1643.88,0.354040441
E33042551,270,2056.61,0.131284006
E33042552,285,1033.72,0.275703285
E33042553,1383,584.96,2.364264223
E33042554,354,632.97,0.559268212
E33042555,384,248.93,1.542602338
E33042556,341,627.17,0.543712231
E33042557,429,1754.28,0.244544771
E33042558,561,2691.81,0.208409955
E33042559,250,1141.45,0.219019668
E33042560,362,2005.69,0.180486516
E33042561,341,831.5,0.410102225
E33042562,333,1646.58,0.202237365
E33042563,233,2156.93,0.108023904
E33042564,243,1207.52,0.201238903
E33042565,529,1142.5,0.463019694
E33042566,276,1054.26,0.261795003
E33042567,309,2247.06,0.137513017
E33042568,302,1684.79,0.179250827
E33042569,521,4269.7,0.122022625
E33042570,718,3250.65,0.220878901
E33042571,362,2985.94,0.121234854
E33042572,291,32.46,8.964879852
E33042573,236,30.37,7.770826473
E33042574,279,48.06,5.805243446
E33042575,314,41.59,7.549891801
E33042576,327,41.95,7.794994041
E33042577,645,22.5,28.66666667
E33042578,499,13.54,36.85376662
E33042579,323,69.62,4.639471416
E33042580,488,11.02,44.2831216
E33042581,471,20.8,22.64423077
E33042582,290,39.68,7.308467742
E33042583,271,385.89,0.702272668
E33042584,346,46.23,7.484317543
E33042585,337,74.92,4.49813134
E33042586,418,672.33,0.621718501
E33042587,259,897.44,0.288598681
E33042588,833,292.59,2.846987252
E33042589,174,477.06,0.364733996
E33042590,230,791.83,0.290466388
E33042591,619,1331.94,0.464735649
E33042592,790,445.88,1.77177716
E33042593,354,370,0.956756757
E33042594,318,677.18,0.469594495
E33042595,374,58.73,6.368125319
E33042596,417,111.34,3.745284713
E33042597,322,89.93,3.58056266
E33042598,390,435.39,0.895748639
E33042599,316,78.59,4.020867795
E33042600,412,791.93,0.520248002
E33042601,366,61.81,5.921371946
E33042602,424,102.66,4.130138321
E33042603,383,2860.61,0.133887527
E33042604,217,2231.91,0.097226143
E33042605,416,524.89,0.79254701
E33042606,307,4636.12,0.066219166
E33042607,394,837.51,0.470442144
E33042608,423,100.57,4.206025654
E33042609,948,715.77,1.324447797
E33042610,214,551.93,0.387730328
E33042611,438,71.19,6.152549515
E33042612,574,772.99,0.742571055
E33042613,298,103.39,2.882290357
E33042614,1043,1808.46,0.576733796
E33042615,369,700.25,0.526954659
E33042616,648,837.54,0.773694391
E33042617,538,126.28,4.260373773
E33042618,307,36.32,8.452643172
E33042619,283,2137.6,0.132391467
E33042620,279,3138.12,0.088906734
E33042621,333,3639.4,0.091498599
E33042622,738,92.05,8.017381858
E33042623,321,124.42,2.579971066
E33042624,439,65.65,6.68697639
E33042625,291,62.59,4.649305001
E33042626,412,24.84,16.58615137
E33042627,277,16.96,16.33254717
E33042628,494,43.51,11.35371179
E33042629,448,20.89,21.44566778
E33042630,471,64.85,7.262914418
E33042631,281,156.95,1.790379102
E33042632,443,24.03,18.43528922
E33042633,377,17.9,21.06145251
E33042634,254,4.09,62.10268949
E33042635,436,13.89,31.38948884
E33042636,808,129.11,6.258229417
E33042637,317,13.44,23.58630952
E33042638,325,10.48,31.01145038
E33042639,341,64.62,5.277004024
E33042640,573,4.73,121.141649
E33042641,333,17.45,19.08309456
E33042642,538,4.66,115.4506438
E33042643,422,25.72,16.40746501
E33042644,524,61.13,8.571895959
E33042645,1558,126.21,12.34450519
E33042646,249,109.44,2.275219298
E33042647,660,60.07,10.98718162
E33042648,1445,93.87,15.39362949
E33042649,794,83.51,9.507843372
E33042650,486,886.54,0.548198615
E33042651,305,1233.01,0.247362146
E33042652,247,226.47,1.090652184
E33042653,353,298.23,1.183650203
E33042654,432,67.48,6.401896858
E33042655,688,146.74,4.688564809
E33042656,490,2457.78,0.199366908
E33042657,409,1114.85,0.366865498
E33042658,312,208.39,1.497192764
E33042659,478,335.61,1.424272221
E33042660,256,416.66,0.614409831
E33042661,517,413.91,1.249063806
E33042662,301,984.41,0.305766906
E33042663,263,1487.49,0.176807911
E33042664,396,1333.9,0.296873829
E33042665,399,117.9,3.384223919
E33042666,290,2233,0.12987013
E33042667,337,3330.02,0.101200593
E33042668,319,1786.7,0.178541445
E33042669,451,247.58,1.821633411
E33042670,349,179.82,1.940829719
E33042671,390,253.63,1.537672988
E33042672,417,59.56,7.001343183
E33042673,261,1159.01,0.22519219
E33042674,381,404.46,0.941996736
E33042675,596,30.22,19.72203839
E33042676,701,618.43,1.133515515
E33042677,432,1010.9,0.427341972
E33042678,535,551.87,0.969431207
E33042679,232,533.85,0.434579002
E33042680,484,356.11,1.359130606
E33042681,381,474.21,0.803441513
E33042682,347,196.94,1.761957957
E33042683,696,91.31,7.622385281
E33042684,301,661.9,0.454751473
E33042685,248,314.51,0.788528187
E33042686,355,448.99,0.790663489
E33042687,759,178.77,4.245678805
E33042688,323,43.17,7.482047718
E33042689,751,101.44,7.403391167
E33042690,321,1024.14,0.31343371
E33042691,568,5149.77,0.110296188
E33042692,375,150.59,2.490205193
E33042693,262,206.27,1.270179861
E33042694,273,1819.91,0.150007418
E33042695,383,438.87,0.872695787
